13,"{'wifi': '0.050327', 'iphone': '0.035763', 'turn': '0.032756', 'connect': '0.026905', 'bluetooth': '0.024446', 'update': '0.022617', 'work': '0.021746', 'issue': '0.015242', 'amp': '0.014250', 'keep': '0.013662'}"
14,"{'call': '0.031832', 'phone': '0.027263', 'apple': '0.026377', 'service': '0.022179', 'help': '0.020971', 'support': '0.019994', 'customer': '0.017204', 'store': '0.015407', 'need': '0.013992', 'issue': '0.010200'}"
15,"{'iphone': '0.052942', 'order': '0.025014', 'apple': '0.020836', 'store': '0.017904', 'day': '0.014963', 'buy': '0.014609', 'phone': '0.013493', 'still': '0.012377', 'get': '0.010993', 'email': '0.010898'}"
16,"{'high_sierra': '0.030417', 'update': '0.029753', 'mac': '0.025074', 'macbook': '0.022098', 'pro': '0.019086', 'work': '0.015034', 'help': '0.014146', 'upgrade': '0.010139', 'fix': '0.009969', 'try': '0.009933'}"
17,"{'apple': '0.033379', 'ipad': '0.025034', 'iphone': '0.020682', 'pro': '0.020094', 'macbook': '0.019952', 'work': '0.019743', 'new': '0.017714', 'buy': '0.017116', 'charge': '0.015836', 'charger': '0.013276'}"
18,"{'app': '0.045884', 'open': '0.016583', 'safari': '0.014866', 'use': '0.013929', 'work': '0.013851', 'ipad': '0.013832', 'update': '0.012681', 'try': '0.011276', 'amp': '0.009842', 'file': '0.009725'}"
19,"{'call': '0.043058', 'iphone': '0.041977', 'work': '0.031436', 'phone': '0.030531', 'make': '0.023442', 'sound': '0.023147', 'alarm': '0.015723', 'update': '0.015084', 'volume': '0.014366', 'speaker': '0.013540'}"
20,"{'iphone': '0.057390', 'phone': '0.028435', 'screen': '0.027973', 'apple': '0.018056', 'work': '0.016303', 'get': '0.015580', 'buy': '0.014609', 'new': '0.012986', 'use': '0.010794', 'camera': '0.010734'}"
21,"{'fix': '0.083134', 'shit': '0.036623', 'phone': '0.035032', 'go': '0.028954', 'need': '0.022176', 'apple': '0.019196', 'fuck': '0.017807', 'update': '0.017522', 'get': '0.014816', 'glitch': '0.014483'}"
22,"{'fix': '0.052350', 'issue': '0.043304', 'would': '0.039329', 'iphone': '0.024631', 'problem': '0.024035', 'bug': '0.019450', 'know': '0.016665', 'apple': '0.015682', 'face': '0.012385', 'thank': '0.012371'}"
23,"{'watch': '0.083820', 'apple': '0.061254', 'app': '0.028130', 'series': '0.021102', 'activity': '0.014711', 'day': '0.012059', 'workout': '0.011921', 'work': '0.011800', 'show': '0.009182', 'run': '0.008545'}"
24,"{'apple': '0.036566', 'siri': '0.022795', 'use': '0.018657', 'set': '0.015712', 'update': '0.015151', 'map': '0.013935', 'option': '0.013397', 'pay_cash': '0.012672', 'work': '0.012368', 'app': '0.012322'}"
